lifter_id,Name,Sex,BirthYearClass,Country
8107,Duane Bartolet,M,60-69,USA
8108,Rüdiger Hopp,M,60-69,Sweden
8109,Robert Øren,M,60-69,Norway
8110,Robert Trujillo #1,M,70-999,USA
8111,Mats Johansson,M,70-999,Sweden
8112,Alan Tepper,M,70-999,USA
8113,Tamio Yasui,M,70-999,Japan
8114,Fred Rice,M,70-999,USA
8115,Claudir Lopes,M,70-999,Brazil
8116,Raymond Curtis,M,70-999,USA
8117,Michael Nichols #1,M,70-999,USA
8118,Harry Heyman,M,70-999,USA
8119,Tammy Cutrona,F,40-49,USA
8120,Yukiko Yanagisawa,F,40-49,Japan
8121,Janel Brown,F,40-49,USA
8122,Marie-France Cabos,F,40-49,France
8123,Lara Sturm,F,40-49,USA
8124,Hiroe Goto,F,40-49,Japan
8125,Inger Hedvig Bryn,F,40-49,Norway
8126,Rachele Killian,F,40-49,USA
8127,Michelle Brand #1,F,40-49,UK
8128,Alena Krčmářová,F,40-49,Czechia
8129,Ivana Turekova,F,40-49,Slovakia
8130,Lakshmi Meadows,F,40-49,USA
8131,Aimee Mergaert,F,40-49,Canada
8132,Kimberly Price,F,50-59,USA
8133,Yoshie Takizawa,F,50-59,Japan
8134,Marie-Thérèse Jallais,F,50-59,France
8135,Antoinette Kemper,F,50-59,USA
8136,Maria Brightwater-Wharf,F,50-59,New Zealand
8137,Tinamarie Crawford,F,50-59,USA
8138,Socorro Perez,F,50-59,Mexico
8139,Anja Keränen,F,50-59,Sweden
8140,Serena Perry,F,50-59,New Zealand
8141,Laura Styrlund,F,50-59,USA
8142,Jill Arnow,F,50-59,USA
8143,Trish Muldrock,F,60-69,New Zealand
8144,Maryse Malicot,F,60-69,France
8145,Norma Rodríguez,F,60-69,Puerto Rico
8146,Britten Fernström,F,60-69,Sweden
8147,Lynda Squires,F,60-69,Canada
8148,Gerard Snyder,M,19-23,USA
8149,D. Santyamurty,M,19-23,India
8150,John Maxwell,M,19-23,UK
8151,M. Palaniswami,M,19-23,India
8152,Kari Ylijoki,M,19-23,Finland
8153,Cassius Oliveira,M,19-23,Brazil
8154,Enrico Sorrenti,M,19-23,Italy
8155,Christian Lachmann,M,19-23,Austria
8156,Jaspitar,M,19-23,Indonesia
8157,Talambanua Nanda,M,19-23,Indonesia
8158,C.H. Chandrashekhar,M,19-23,India
8159,Balai Halder,M,19-23,India
8160,Gerard McNamara #1,M,19-23,Ireland
8161,Jari Nieminen #1,M,19-23,Finland
8162,Ugur Demir,M,19-23,West Germany
8163,A. McFatridge,M,19-23,Canada
8164,Jim Morgan #1,M,19-23,USA
8165,Steinar Fredheim,M,19-23,Norway
8166,Jan-Tore Bredalen,M,19-23,Norway
8167,G. Shivaprasad,M,19-23,India
8168,Robino Cardella,M,19-23,Italy
8169,Desmond Dallen,M,19-23,USA
8170,Gerry Duffy,M,19-23,Ireland
8171,G. Palsson,M,19-23,Iceland
8172,A.G. Raju,M,19-23,India
8173,Niklas Yngvesson,M,19-23,Sweden
8174,Francis Mezzanotte,M,19-23,Belgium
8175,Jarmo Ronkainen,M,19-23,Finland
8176,Ari Kuosmanen,M,19-23,Finland
8177,Rene Fortier,M,19-23,Canada
8178,Giancarlo Zerbini,M,19-23,Italy
8179,Fabrizio Buisson,M,19-23,France
8180,Michael Schmidt,M,19-23,West Germany
8181,Markus Stappenbeck,M,19-23,West Germany
8182,Branko Jovanovic,M,19-23,Austria
8183,Piet Sanders,M,19-23,Netherlands
8184,Már Óskarsson,M,19-23,Iceland
8185,Jesse Kellum,M,19-23,USA
8186,Jan Theys,M,19-23,Belgium
8187,Andrew Rose #3,M,19-23,UK
8188,Henrik Söderman,M,19-23,Finland
8189,Markku Vierikko,M,19-23,Finland
8190,Reagen Black,M,19-23,USA
8191,Davide Cantoni,M,19-23,Italy
8192,A. Yanto,M,19-23,Indonesia
8193,Vincent Encinas,M,19-23,France
8194,Frédéric Buttigieg,M,19-23,France
8195,G. Payne,M,19-23,Canada
8196,Roberto Bettati,M,19-23,Italy
8197,Eduardo Zino,M,19-23,Brazil
8198,Olaf Sveinsson,M,19-23,Iceland
8199,S. Ramamurthy,M,19-23,India
8200,A. Gupta,M,19-23,India
8201,Richard Singer,M,19-23,Austria
8202,Hubert Lichtenstern,M,19-23,West Germany
8203,Jarmo Virtanen,M,19-23,Finland
8204,Wally Stamper,M,19-23,USA
8205,David Boyce,M,19-23,Australia
8206,A. Hansson,M,19-23,Sweden
8207,Alfred Elend,M,19-23,Austria
8208,M. Paderiva,M,19-23,Italy
8209,Guy De Vriendt,M,19-23,Belgium
8210,John Brown #2,M,19-23,Australia
8211,Gianni Pacchioli,M,19-23,Luxembourg
8212,Christian Braumann,M,19-23,West Germany
8213,Anton Resch,M,19-23,West Germany
8214,Audunn Johnson,M,19-23,Iceland
8215,Bård Arve Havnerås,M,19-23,Norway
8216,Barry Nemish,M,19-23,Canada
8217,Scott Boyd,M,19-23,Australia
8218,Dominick Castellano,M,19-23,USA
8219,Aarre Käpylä,M,19-23,Finland
8220,Leif Wahlander,M,19-23,Sweden
8221,Olaf Halter,M,19-23,West Germany
8222,Baldur Borgþórsson,M,19-23,Iceland
8223,Morten Haugseng,M,19-23,Norway
8224,F. Charite,M,19-23,Netherlands
8225,Edmond Peterlana,M,19-23,Italy
8226,Neil Quinn,M,19-23,UK
8227,Peter Platwell,M,19-23,Australia
8228,Dave Walsh,M,19-23,UK
8229,Roger Enqvist,M,19-23,Sweden
8230,Juha Hyttinen,M,19-23,Finland
8231,Steve Lumpee #1,M,19-23,USA
8232,Trevor Hubble,M,19-23,UK
8233,Johann Kapsecker,M,19-23,West Germany
8234,Auro Lanfredi,M,19-23,Italy
8235,Terje Sandbo,M,19-23,Norway
8236,L. De Hahn,M,19-23,Netherlands
8237,Piebe Faber,M,19-23,Netherlands
8238,Domingos,M,19-23,Indonesia
8239,Dan Bruce,M,19-23,Canada
8240,Magnús Steindórsson,M,19-23,Iceland
8241,D. Van Opinnen,M,19-23,Australia
8242,Neil Jones #1,M,19-23,UK
8243,Alfred Neugenauer,M,19-23,Austria
8244,Magnús Ver Magnússon,M,19-23,Iceland
8245,O. Dutta,M,19-23,India
8246,Davide Fortune,M,19-23,Italy
8247,Sturla Davidsen,M,19-23,Norway
8248,Paul Immekus,M,19-23,USA
8249,Walt Nolles,M,19-23,Netherlands
8250,Dave Pasanella,M,19-23,USA
8251,Sandro Schwald,M,19-23,West Germany
8252,S. Radhakrishnan,M,19-23,India
8253,L. Hoeld,M,19-23,Netherlands
8254,Matthías Eggertsson,M,19-23,Iceland
8255,Anton Griesner,M,19-23,Austria
8256,Ricardo Maluf,M,19-23,Brazil
8257,Torfi Ólafsson,M,19-23,Iceland
8258,Kevin Faber,M,19-23,USA
8259,Sulevi Eriksson,M,19-23,Sweden
8260,Hjalti Árnason,M,19-23,Iceland
8261,Mike Higgins,M,19-23,UK
8262,Francis Souza,M,19-23,France
8263,Cheryl Jones,F,,USA
8264,Marie-France Vassart,F,24-39,Belgium
8265,Anna-Liisa Prinkkala,F,24-39,Finland
8266,Jane White,F,,UK
8267,Joann Pattyn,F,,Canada
8268,Andrea Lam,F,,Canada
8269,Mitsue Saito,F,,Japan
8270,Majik Jones,F,,USA
8271,Bernadette Luiten,F,40-49,Belgium
8272,Joelle Smal,F,24-39,Belgium
8273,Wendy Sperling,F,,Canada
8274,Eva Sanchez,F,,Sweden
8275,Mitrtha Yana Escapa,F,,Peru
8276,Rekha Mal,F,14-18,India
8277,K. Pushpa,F,,India
8278,Sisi Dolman,F,24-39,Netherlands
8279,Dagmar Wang,F,24-39,Austria
8280,Helena Backmark,F,,Sweden
8281,Grete Gangnæs,F,19-23,Norway
8282,Audhild Hansen,F,24-39,Norway
8283,Sumita Sardar,F,,India
8284,Corrie Goudreau,F,,Canada
8285,Vicky Steenrod,F,24-39,USA
8286,Diana Rowell,F,,USA
8287,Tina van Duyn-Woodley,F,,Netherlands
8288,Alice Kargl,F,,West Germany
8289,Christine Saunders,F,,Australia
8290,Linda Bird,F,,Australia
8291,Mary Green,F,,UK
8292,Lesley Manester,F,24-39,England
8293,Dora Palomino,F,,Peru
8294,Yvonne Martin,F,,Canada
8295,Diane Frantz,F,40-49,USA
8296,Rita Bass,F,24-39,England
8297,Pirjo Mustonen,F,,Sweden
8298,Cathy Millen,F,14-18,New Zealand
8299,Sylvia Stockall-Douglas,F,,Canada
8300,Beatrice Nilsson,F,,Sweden
8301,Donna Mears #1,F,,UK
8302,Yvonne Dolphin,F,,Australia
8303,Depali Nundi,F,,India
8304,Vesna Puharich,F,,Canada
8305,Ruthi Shafer,F,24-39,USA
8306,Yoriko Tamura,F,,Japan
8307,Sumita Laha,F,19-23,India
8308,Sue Selling,F,,UK
8309,Bernadetta Ferreira,F,,Brazil
8310,Gaby Wiegand,F,,West Germany
8311,Karabi Sinha,F,,India
8312,Debbie McElroy-Patton,F,24-39,USA
8313,Vicki Goss,F,,Canada
8314,Patty Bent,F,,USA
8315,Bhanumathi Mendon,F,24-39,India
8316,Annette Bohach,F,,USA
8317,Jacqueline Pepper,F,,UK
8318,Annie McElroy,F,,USA
8319,Julius Lim,M,19-23,Australia
8320,Mitch Weiner,M,24-39,England
8321,Robin Bermudez,M,19-23,England
8322,Samuel Smith #2,M,19-23,Ireland
8323,Dawid Natorski,M,19-23,Poland
8324,Sergey Chizhikov,M,19-23,Russia
8325,Ádám Veres,M,19-23,Hungary
8326,Raghul Parthipan,M,19-23,England
8327,Michał Jasak,M,19-23,Poland
8328,Gheorghe Moise,M,19-23,Romania
8329,Alexander Grigoryev,M,19-23,Russia
8330,Fabbio Hu,M,24-39,Netherlands
8331,Josef Pilský,M,19-23,Czechia
8332,Arnaud Haaf,M,19-23,France
8333,Wei Cong Ang,M,24-39,Singapore
8334,Jake Hebert,M,19-23,USA
8335,Alexander Kapturov,M,19-23,Russia
8336,Hugo Beaumont,M,24-39,England
8337,Ivo Liepinš,M,24-39,Latvia
8338,Navid Yazdani,M,24-39,Iran
8339,Qarin Lokman,M,19-23,UK
8340,Martin Tan,M,24-39,Netherlands
8341,William Jiang,M,19-23,Singapore
8342,Wiktor Ciachera,M,19-23,Poland
8343,Angus Coyne-Grell,M,19-23,England
8344,Martin Hait,M,24-39,Czechia
8345,Pak Kin Hau,M,19-23,Hong Kong
8346,Marcus Hatton,M,19-23,England
8347,Brent Claassen,M,19-23,Netherlands
8348,Jakub Tomala,M,19-23,Poland
8349,Sebastian Sądej,M,19-23,Poland
8350,Mohammad Raeisi,M,19-23,Iran
8351,Joey Ma,M,24-39,Netherlands
8352,Pavel Agarkov,M,19-23,Russia
8353,Daniel Ilczyszyn,M,24-39,Poland
8354,Jared Naquin,M,24-39,USA
8355,Aymen Al Hassan,M,19-23,England
8356,Theodor Dima,M,19-23,Romania
8357,Radomil Vašík,M,24-39,Czechia
8358,Tom Hutchinson,M,19-23,UK
8359,Maxime Girard,M,24-39,France
8360,Adrián Mikel,M,24-39,Slovakia
8361,Josua Schilling,M,24-39,Ireland
8362,Daniel Clarke #1,M,19-23,UK
8363,Ladislav Přibilík,M,24-39,Czechia
8364,Max Wouters,M,19-23,Netherlands
8365,Li Hu,M,19-23,Netherlands
8366,Damien Schofield,M,24-39,England
8367,Raihan Mohammed,M,19-23,England
8368,Daniel Zink-Jepson,M,19-23,UK
8369,Laurentiu Avram,M,19-23,Romania
8370,Balázs Nagy,M,19-23,Hungary
8371,Steven Smithies,M,19-23,UK
8372,Ibrahim Dridi,M,19-23,England
8373,Aleksandr Usynin,M,24-39,Russia
8374,Vid Leskovar,M,19-23,Slovenia
8375,Constantinos Sulopulos,M,24-39,Peru
8376,Jiří Váchal,M,24-39,Czechia
8377,Patryk Zaniewski,M,19-23,Poland
8378,Dominik Filo,M,24-39,Slovakia
8379,Martin Ürban,M,19-23,Czechia
8380,Christopher Broussard,M,19-23,USA
8381,Balázs Bíró,M,19-23,Hungary
8382,Jan Duma,M,19-23,Poland
8383,Nezhad Mohsen Salari,M,24-39,Iran
8384,Sofyann Ait Naceur,M,19-23,France
8385,Jack Lungu,M,19-23,UK
8386,Auke Piers,M,24-39,Netherlands
8387,Patryk Bartnicki,M,24-39,Poland
8388,Rok Kar,M,24-39,Slovenia
8389,Henry Trunley,M,19-23,UK
8390,Max Dooley #1,M,24-39,England
8391,Elliot Sutcliffe,M,19-23,England
8392,Aivaras Žilys,M,24-39,Lithuania
8393,János Guti,M,24-39,Hungary
8394,Jack Tulloch,M,19-23,UK
8395,Ka Chun Wan,M,19-23,England
8396,Rowan Ella,M,19-23,England
8397,Josef Krubner,M,19-23,Czechia
8398,Andrzej Popowski,M,19-23,Poland
8399,Corey Whistler,M,19-23,UK
8400,James Rutledge,M,19-23,Ireland
8401,Mart Siemerink,M,19-23,Netherlands
8402,Corentin Clément,M,14-18,France
8403,Dávid Kulcsár,M,19-23,Hungary
8404,Kamil Filipiak,M,24-39,Poland
8405,Matic Hren,M,24-39,Slovenia
8406,Jack Clayton,M,24-39,England
8407,Vít Okrouhlý,M,24-39,Czechia
8408,Antti Kemppainen,M,24-39,Finland
8409,Bruno Škevin,M,19-23,Croatia
8410,Dan O'Leary,M,19-23,England
8411,Tuomas Puhakka,M,19-23,Finland
8412,Martin Švercl,M,24-39,Czechia
8413,Louis Keightley-Smith,M,24-39,England
8414,Kieran Richardson,M,19-23,England
8415,Gerald Goie,M,24-39,Singapore
8416,Maximilian Smith,M,24-39,England
8417,Adam Rochussen,M,19-23,England
8418,Dawid Zaniewski,M,19-23,Poland
8419,Jack Dunkley,M,19-23,England
8420,Mark Faulkner,M,19-23,England
8421,Mohammad Abbasabadi,M,19-23,Iran
8422,Dan Turus,M,19-23,Romania
8423,Zoltán Seres,M,19-23,Hungary
8424,Daniel Ordean,M,19-23,Romania
8425,Paulina Szymanel,F,19-23,Poland
8426,Sara Hegediš,F,19-23,Croatia
8427,Skiera Rockey,F,19-23,USA
8428,Anastasia Petrova,F,19-23,Russia
8429,Katja Babič,F,24-39,Slovenia
8430,Julia Dru,F,19-23,France
8431,Maris Vasenius,F,19-23,Scotland
8432,Amrita Panesar,F,19-23,England
8433,Olivia Lin,F,19-23,Singapore
8434,Chen Jie Yi Wu,F,24-39,Netherlands
8435,Alena Zubova,F,19-23,Russia
8436,Hanna Seppä,F,24-39,Finland
8437,Marika Zandecka,F,19-23,Poland
8438,Victoria Pollastri,F,24-39,France
8439,Yulia Hodneva,F,19-23,Russia
8440,Aleen Tan,F,19-23,Australia
8441,Bianca Mourik,F,19-23,Scotland
8442,Ekaterina Biryukova,F,19-23,Russia
8443,Eleanor Bouttell,F,19-23,Scotland
8444,Isha Maini,F,24-39,Scotland
8445,Chere Duffy,F,19-23,Ireland
8446,Blanka Pilátová,F,19-23,Czechia
8447,Ekaterina Antošová,F,19-23,Czechia
8448,Katie Keltos,F,19-23,USA
8449,Ho Yee Luk,F,19-23,Hong Kong
8450,Emma Glennon,F,24-39,UK
8451,Štěpánka Židová,F,24-39,Czechia
8452,Christiane Hazzard,F,19-23,USA
8453,Romana Tea Kirinić,F,24-39,Croatia
8454,Ella-Louise Handley,F,19-23,UK
8455,Rebecca Stace,F,24-39,Scotland
8456,Charlotte Peyraud,F,24-39,France
8457,Ida Petersson,F,19-23,Scotland
8458,Lucy Hart,F,19-23,England
8459,Angelika Kaliszewska,F,24-39,Poland
8460,Jennifer Newton #1,F,19-23,Scotland
8461,Ella Morgan,F,19-23,England
8462,Ieva Balukonytė,F,24-39,Lithuania
8463,Michelle Shen #1,F,19-23,UK
8464,Alice Francis-Freeman,F,19-23,Scotland
8465,Klára Zmeškalová,F,19-23,Czechia
8466,Suzanne Goulder,F,19-23,England
8467,Jolana Moravcová,F,24-39,Czechia
8468,Eve Fordyce,F,19-23,Scotland
8469,Jacqueline Klaver,F,19-23,Netherlands
8470,Alena Mults,F,24-39,Russia
8471,Nina Lepaus,F,24-39,Scotland
8472,Rachel Steedman,F,19-23,UK
8473,Hajnalka Baranyi,F,24-39,Hungary
8474,Stina Seppänen,F,24-39,Finland
8475,Kathleen Malas,F,19-23,USA
8476,Janna de Vos,F,24-39,Netherlands
8477,Kateřina Šípková,F,19-23,Czechia
8478,Innès Allouache,F,19-23,France
8479,Bronwen Adlington,F,19-23,Scotland
8480,Freya Hammer,F,19-23,Ireland
8481,Anna Niemczyk,F,19-23,Poland
8482,Daria Ławniczak,F,19-23,Poland
8483,Evie Bus,F,19-23,Netherlands
8484,Sam Edgar,F,14-18,Scotland
8485,Tamara Jetten,F,24-39,Netherlands
8486,Leah Mears,F,19-23,Scotland
8487,Heidi Lewis,F,19-23,USA
8488,Oxana Semenukha,F,19-23,Russia
8489,Tracey Kelly,F,24-39,Ireland
8490,Markku Konsell,M,24-39,Finland
8491,Len Skeen,M,40-49,Australia
8492,Joe Lusk,M,40-49,USA
8493,H. McIntosh,M,,UK
8494,Mick Barry,M,,England
8495,Bjørn Andreas Holmsen,M,40-49,Norway
8496,Malcolm Bainbridge,M,40-49,England
8497,Courtney Boyce,M,,Australia
8498,J. Perey,M,,USA
8499,M. Barton,M,,Canada
8500,A. Raface,M,,USA
8501,Bob Limerick,M,40-49,Scotland
8502,Mauro Di Pasquale,M,,Canada
8503,D. Laforest,M,,France
8504,Bob McKee,M,40-49,USA
8505,V. Bernasconi,M,,Switzerland
8506,Bill Morrion,M,,Canada
8507,Terje Brovold,M,40-49,Norway
8508,Marcel Dechoy,M,,France
8509,Kit Price,M,,USA
8510,Ed Gillie,M,40-49,USA
8511,John Biddulph,M,40-49,UK
8512,W. Limerick,M,,UK
8513,John Braun,M,40-49,Canada
8514,J. Dumond,M,,USA
8515,S. Karaljer,M,,
8516,Rüdiger Pfeiffer,M,40-49,West Germany
8517,Reidar Steen,M,40-49,Norway
8518,Ron Modra,M,,Australia
8519,Mitch Mitchell,M,,USA
8520,Dave Green,M,,USA
8521,J. Barr,M,,UK
8522,J. Tremblay,M,40-49,Canada
8523,Larry Kidney,M,40-49,USA
8524,John Thompson,M,,Australia
8525,Bill Bradford #1,M,,USA
8526,Julian Smith #3,M,,USA
8527,Andrieu Prospere,M,,France
8528,N. Norville,M,,Canada
8529,Bob Cross,M,,UK
8530,Paul Trujillo,M,50-59,USA
8531,Haruo Matsuo,M,,Japan
8532,George Le Brecque,M,,France
8533,Jim Plested,M,,UK
8534,Glen Crockett,M,,USA
8535,George Leggett,M,,England
8536,D. Buckland,M,,Canada
8537,Ronald Bickers,M,,Australia
8538,Jim Lem,M,50-59,USA
8539,D. Jones #4,M,,UK
8540,D. Page,M,,Australia
8541,J. Adams,M,,USA
8542,Larry McCauley,M,50-59,USA
8543,Pentti Kurkela,M,50-59,Finland
8544,R. Caplan,M,,Australia
8545,H. Holley,M,,USA
8546,Darryl Johnson,M,50-59,USA
8547,Edward Finnegan,M,,UK
8548,Ed Riley #1,M,,USA
8549,B. Wallace,M,,Canada
8550,Mervin Duckett,M,,UK
8551,Iryna Trubilina,F,19-23,Ukraine
8552,Sanna Apuli,F,19-23,Finland
8553,Molina Eduviges,F,19-23,Venezuela
8554,Erin Dickey,F,19-23,USA
8555,Rika Miura,F,19-23,Japan
8556,Oksana Dmytruk,F,19-23,Ukraine
8557,Asha Rani,F,19-23,India
8558,Dorota Nowak,F,19-23,Poland
8559,Inna Tairova,F,19-23,Russia
8560,Agnieszka Marciniak,F,19-23,Poland
8561,Codilynn Grubbs,F,19-23,USA
8562,Agnie Leszczynska,F,19-23,Poland
8563,Denisse Molina,F,19-23,Ecuador
8564,Haruka Ogiyama,F,19-23,Japan
8565,Minako Kaneda,F,19-23,Japan
8566,Agnieszka Malowska-Wilczanowska,F,19-23,Poland
8567,Natalya Yakovleva,F,19-23,Kazakhstan
8568,Natalya Barybina,F,19-23,Russia
8569,Aigul Gaifullina,F,19-23,Kazakhstan
8570,Robyn Niederkorn,F,19-23,USA
8571,Agnes Fehér,F,19-23,Hungary
8572,Anastasia Sukhacheva,F,19-23,Russia
8573,Zhanna Ivanova #1,F,19-23,Ukraine
8574,Mandeep Kaur,F,19-23,India
8575,Jan Morello,F,19-23,USA
8576,Anne Dörner,F,19-23,Germany
8577,Malin Holmgren,F,19-23,Sweden
8578,Dóra Vári-Szabó,F,19-23,Hungary
8579,Yulia Zaugolova,F,19-23,Russia
8580,Yana Petrenko,F,19-23,Ukraine
8581,Jana Sedláčková,F,19-23,Slovakia
8582,Malin Eriksson,F,19-23,Sweden
8583,Stephanie Lefevre,F,19-23,France
8584,Nora Szücs,F,19-23,Hungary
8585,Rupali Das,F,19-23,India
8586,Alexandra Murashova,F,19-23,Russia
8587,Tatyana Kudryavtseva,F,19-23,Kazakhstan
8588,Nina Toropovskaya,F,19-23,Ukraine
8589,Kateryna Boroday,F,19-23,Ukraine
8590,Venera Razhabova,F,19-23,Uzbekistan
8591,Ganna Lytvyn,F,19-23,Ukraine
8592,Anna Śliwińska,F,19-23,Poland
8593,Yuliya Stesenko,F,19-23,Uzbekistan
8594,T. Narayan Amma,F,19-23,India
8595,Valeriya Kholodova,F,19-23,Russia
8596,Viktoriya Olenytsya,F,19-23,Ukraine
8597,Hildeborg Juvet Hugdal,F,19-23,Norway
8598,Lidia Kamila Makowska,F,19-23,Poland
8599,Sergey Fedosienko,M,19-23,Russia
8600,Jeremy Scruggs,M,19-23,USA
8601,Ilhomiddin Buriyev,M,19-23,Uzbekistan
8602,Hisayuki Takase,M,19-23,Japan
8603,Akira Takeichi,M,19-23,Japan
8604,Damarrio Holloway,M,19-23,USA
8605,Kuat Sarbalayev,M,19-23,Kazakhstan
8606,Viktor Piskunov #1,M,19-23,Ukraine
8607,Tadashi Shiraishi,M,19-23,Japan
8608,Aleksandr Zolov,M,19-23,Russia
8609,Ryun P. Laniec,M,19-23,Canada
8610,Thomas Korell,M,19-23,Germany
8611,Ravil Nasyrov,M,19-23,Uzbekistan
8612,Yoshinori Maekawa,M,19-23,Japan
8613,Viktor Tamas,M,19-23,Slovakia
8614,Aleksandr Gromov,M,19-23,Russia
8615,Caleb Williams #1,M,19-23,USA
8616,Rodriguez Emmanuel,M,19-23,Venezuela
8617,Alexandr Romankov,M,19-23,Belarus
8618,Emin Zeynalov,M,19-23,Ukraine
8619,Oliver Szikora,M,19-23,Hungary
8620,Tomasz Jarosiewicz,M,19-23,Poland
8621,Bartłomiej Szymkowiak,M,19-23,Poland
8622,Antoni Mastrolorenzo,M,19-23,France
8623,Evaldas Paplauskas,M,19-23,Lithuania
8624,Takayoshi Okamoto,M,19-23,Japan
8625,Oleksandr Borisov,M,19-23,Ukraine
8626,Dimitry Dvornikov,M,19-23,Russia
8627,Vladimir Klimov,M,19-23,Kazakhstan
8628,Juha Anttila,M,19-23,Finland
8629,Lukáš Theuser,M,19-23,Czechia
8630,William John Albert,M,19-23,Canada
8631,Tomáš Lacko,M,19-23,Czechia
8632,Régis Favre,M,19-23,France
8633,Akira Matsumoto,M,19-23,Japan
8634,Ron Kronschwitz,M,19-23,Germany
8635,Joris Ruyters,M,19-23,Netherlands
8636,Andrey Belyaev #1,M,19-23,Russia
8637,Marcel Lindholm,M,19-23,Finland
8638,Mykola Oliynyk,M,19-23,Ukraine
8639,Uldis Ļaudāms,M,19-23,Latvia
8640,Volodymyr Oliyarnyk,M,19-23,Ukraine
8641,Keigo Miwa,M,19-23,Japan
8642,Pavel Bryndin,M,19-23,Uzbekistan
8643,André Hentschel,M,19-23,Germany
8644,Roland Kanya,M,19-23,Hungary
8645,Ryan Keathley,M,19-23,USA
8646,Michał Tatarynowicz,M,19-23,Poland
8647,Rachid Jansen,M,19-23,Netherlands
8648,Niklas Isaksson,M,19-23,Sweden
8649,Ron Hernan,M,19-23,Venezuela
8650,Karol Kopienka,M,19-23,Poland
8651,Andrey Ivanets,M,19-23,Belarus
8652,Matt Goldin,M,19-23,USA
8653,Stefan Jamroz,M,19-23,Sweden
8654,Francesco Virzi,M,19-23,Germany
8655,Pavel Košnar,M,19-23,Czechia
8656,Bas Roessen,M,19-23,Netherlands
8657,Geoffroy Servotte,M,19-23,Belgium
8658,Oliver Hädicke,M,19-23,Germany
8659,Andrey Sazonov,M,19-23,Kazakhstan
8660,Alash Mamabayey,M,19-23,Kazakhstan
8661,Teruaki Koki,M,19-23,Japan
8662,Pardeep Tandon,M,19-23,India
8663,Alexey Butov,M,19-23,Russia
8664,Dmitry Vorona,M,19-23,Kazakhstan
8665,Andreas Hjelmtveit,M,19-23,Norway
8666,Jeremy Hartman,M,19-23,USA
8667,Tomasz Lenarciak,M,19-23,Poland
8668,Mykhaylo Artsimovych,M,19-23,Ukraine
8669,Jörg Langhammer,M,19-23,Germany
8670,Pat McNamara,M,19-23,Ireland
8671,Bartosz Mroczek,M,19-23,Poland
8672,Mike Schollbach,M,19-23,Germany
8673,Vladimir Kotkov,M,19-23,Russia
8674,John Brown #5,M,19-23,USA
8675,Linas Palivonas,M,19-23,Lithuania
8676,Tamás Sántha,M,19-23,Hungary
8677,Jan Bijker,M,19-23,Netherlands
8678,Tim William Ekert,M,19-23,Canada
8679,Markus Norrena,M,19-23,Finland
8680,Roman Voroshylin,M,19-23,Ukraine
8681,Hubert Sztorc,M,19-23,Poland
8682,Igor Medvedev,M,19-23,Russia
8683,Yevgen Yarymbash,M,19-23,Ukraine
8684,Bartłomiej Bąk,M,19-23,Poland
8685,Oleg Bilichenko,M,19-23,Ukraine
8686,Viktor Yurchenko #1,M,19-23,Ukraine
8687,Emilio Saldierna,M,19-23,USA
8688,Antti Mourujärvi,M,19-23,Finland
8689,Franz Süberkrüb,M,19-23,Germany
8690,Singh Cheema,M,19-23,India
8691,P. Hypen,M,,Finland
8692,C. Y. Chun,M,,Taiwan
8693,John Tyrell,M,,UK
8694,Bryan Harper,M,40-49,UK
8695,Tagy Parnian,M,19-23,Netherlands
8696,V. Vaananen,M,,Finland
8697,J. Jamieson,M,,UK
8698,Timo Palonen,M,24-39,Finland
8699,A. Cullen,M,,UK
8700,A. Ali,M,,UK
8701,Michael Fauerbach,M,,Germany
8702,Daniel Grossenbacher,M,24-39,Switzerland
8703,E. Worn,M,,Germany
8704,Béla Bolgárfalvi,M,40-49,Hungary
8705,Max Bergbauer,M,50-59,Germany
8706,Willi Sinn,M,50-59,Germany
8707,Tim Toner,M,24-39,UK
8708,I. Tanasi,M,,Hungary
8709,Csaba Szavai,M,24-39,Hungary
8710,Tony Bishop,M,40-49,UK
8711,C. Vercollier,M,,France
8712,Ernst Nasgowitz,M,50-59,Germany
8713,Doris Illeditsch-Wanner,F,40-49,Germany
8714,Hanna Svahn,F,40-49,Denmark
8715,Karin Engelbrecht,F,40-49,Germany
8716,Sandra Carli,F,40-49,Netherlands
8717,Andrea Krampf,F,40-49,Austria
8718,Patricia D Siveny,F,40-49,USA
8719,Edeltraut Stoyke,F,40-49,Germany
8720,Ljuov Bialova,F,40-49,Belarus
8721,Natalya Kashirina,F,40-49,Russia
8722,Brenda Howard,F,40-49,USA
8723,Eva Hohmann,F,40-49,Germany
8724,Pamela Zangl,F,40-49,USA
8725,Barbara Pawlik,F,40-49,Poland
8726,Ulrike Herchenhein,F,40-49,Germany
8727,Tatyan Ponomareva,F,40-49,Russia
8728,Susanne Formgren,F,40-49,Sweden
8729,Simone Grunske,F,40-49,Germany
8730,Claudine Lacombe,F,50-59,France
8731,Eva Orenicová,F,50-59,Slovakia
8732,Ghylaisn Debacker,F,50-59,France
8733,Dagnar Wang,F,50-59,Austria
8734,Inge Kaule,F,50-59,Germany
8735,Dagmar McSwain,F,50-59,Austria
8736,Ireland Faith,F,50-59,USA
8737,Ursula Nothnagel,F,60-69,Germany
8738,Aly Keizer,F,50-59,Netherlands
8739,Eula Compton,F,60-69,USA
8740,Joke van der Meulen,F,50-59,Netherlands
