meet_id,Date,MeetCountry,MeetState,MeetTown,MeetName,Federation,ParentFederation,Tested,Sanctioned
1389,2009-08-04,USA,FL,Miami,Pan-American Powerlifting Championships,NAPF,IPF,Yes,Yes
1390,1978-05-21,USA,HI,Honolulu,North American Powerlifting Championships,NAPF,IPF,Yes,Yes
1391,2007-10-26,Aruba,,Oranjestad,North American Bench Press Championships,NAPF,IPF,Yes,Yes
1392,2004-10-08,Guatemala,,Guatemala City,Central American Powerlifting Championships,NAPF,IPF,Yes,Yes
1393,1977-04-30,USA,TX,Arlington,Pan-American Powerlifting Championships,NAPF,IPF,Yes,Yes
1394,2006-10-19,Costa Rica,,San Jose,North American Bench Press Championships,NAPF,IPF,Yes,Yes
1395,2009-10-10,Mexico,,Acapulco,North American Bench Press Championships,NAPF,IPF,Yes,Yes
1396,2010-10-07,USA,NJ,Princetown,North American Invitational Bench Press Championships,NAPF,IPF,Yes,Yes
1397,2010-10-07,British Virgin Islands,,Roadtown,Pan-American Bench Press Championships,NAPF,IPF,Yes,Yes
1398,2011-03-06,USA,OH,Columbus,Titan Pro Bench,NAPF,IPF,Yes,Yes
1399,2007-04-28,Aruba,,Oranjestad,Caribbean Island Powerlifting Championships,NAPF,IPF,Yes,Yes
1400,2012-03-03,USA,OH,Columbus,Browns Gym Pro Invitational,NAPF,IPF,Yes,Yes
1401,2000-04-05,USA,IL,Chicago,Pan-American Powerlifting Championships,NAPF,IPF,Yes,Yes
